"","name","width","area_ha","prop.hs"
"1","1984BADGER",0,78.9300128153917,1
"2","1984BADGER",10,61.6584963090066,0.781179352564135
"3","1984BADGER",20,47.7309658964079,0.604725176062561
"4","1984BADGER",30,37.3671351909941,0.473421121549689
"5","1984BADGER",40,30.1545252877516,0.382041307383031
"6","1984BADGER",50,24.7057580227501,0.313008412662165
"7","1984BADGER",60,20.6280336793719,0.261345880275207
"8","1984BADGER",70,17.7729855621365,0.225173985511765
"9","1984BADGER",80,15.6127358375661,0.197804805557076
"10","1984BADGER",90,13.7388224914491,0.174063350573408
"11","1984BADGER",100,12.0388758904404,0.152525958897257
"12","1984BADGER",110,10.5163491374901,0.133236379450319
"13","1984BADGER",120,9.17781506410474,0.116277886405145
"14","1984BADGER",130,7.92917732319767,0.100458330619344
"15","1984BADGER",140,6.76275488096063,0.0856803976046215
"16","1984BADGER",150,5.67727456790108,0.0719279570013446
"17","1984BADGER",160,4.67147208974729,0.0591849908940637
"18","1984BADGER",170,3.74175951959227,0.0474060422154474
"19","1984BADGER",180,2.89408639833841,0.0366664883877233
"20","1984BADGER",190,2.15022866007479,0.027242218560181
"21","1984BADGER",200,1.53278831481765,0.0194195878113268
"22","1984BADGER",210,1.03415833074354,0.0131022192174517
"23","1984BADGER",220,0.638618629638735,0.00809094800392838
"24","1984BADGER",230,0.340077320256788,0.00430859324769387
"25","1984BADGER",240,0.124494661042005,0.00157727911856778
"26","1984BADGER",250,0.0054591239880937,6.91641087258147e-05
"27","1984BADGER",260,0,0
"28","1988OBELISK",0,290.250012779609,1
"29","1988OBELISK",10,216.45067189424,0.745738716155006
"30","1988OBELISK",20,158.716426733822,0.546826596884036
"31","1988OBELISK",30,115.658553464926,0.398479064160274
"32","1988OBELISK",40,85.3495399884144,0.294055249717496
"33","1988OBELISK",50,62.7219336441799,0.216096230430851
"34","1988OBELISK",60,46.4739744281798,0.160117045243571
"35","1988OBELISK",70,34.1596958762537,0.117690592152331
"36","1988OBELISK",80,24.9812454903792,0.0860680254624065
"37","1988OBELISK",90,18.0838486923246,0.0623043855162755
"38","1988OBELISK",100,13.4506721869485,0.0463416764675967
"39","1988OBELISK",110,9.97633528826593,0.0343715240276014
"40","1988OBELISK",120,7.16427191265152,0.0246831062780743
"41","1988OBELISK",130,5.17401549823761,0.0178260646698621
"42","1988OBELISK",140,4.01952442566973,0.0138484900902375
"43","1988OBELISK",150,3.08062463359113,0.0106136933607314
"44","1988OBELISK",160,2.24618949442622,0.00773880928691565
"45","1988OBELISK",170,1.51497908575754,0.00521956595711811
"46","1988OBELISK",180,0.905778288281159,0.00312068302635676
"47","1988OBELISK",190,0.402351402638836,0.00138622354840118
"48","1988OBELISK",200,0.11343258975979,0.000390809938898851
"49","1988OBELISK",210,0.00808201725291141,2.78450194558586e-05
"50","1988OBELISK",220,0,0
"51","1999GUN2",0,1051.19991277695,1
"52","1999GUN2",10,910.672205566171,0.8663168579994
"53","1999GUN2",20,791.882158152208,0.753312617825754
"54","1999GUN2",30,694.171659124097,0.660361222148799
"55","1999GUN2",40,616.368535985323,0.586347590495004
"56","1999GUN2",50,553.902892639203,0.526924408865256
"57","1999GUN2",60,499.750608546503,0.475409674670077
"58","1999GUN2",70,453.951511527119,0.431841275869133
"59","1999GUN2",80,414.040072106162,0.393873769464454
"60","1999GUN2",90,378.788883641323,0.360339531079943
"61","1999GUN2",100,347.864272231526,0.330921138789457
"62","1999GUN2",110,320.048640538672,0.304460299747553
"63","1999GUN2",120,295.31154767347,0.280928055723813
"64","1999GUN2",130,273.333336440602,0.260020318797914
"65","1999GUN2",140,252.987461486329,0.240665413316115
"66","1999GUN2",150,234.266319335105,0.222856106138979
"67","1999GUN2",160,216.749807118704,0.206192755996447
"68","1999GUN2",170,200.155869257406,0.190407045153434
"69","1999GUN2",180,184.534409877216,0.175546447097519
"70","1999GUN2",190,169.934214927149,0.161657371601406
"71","1999GUN2",200,156.299092288567,0.148686363448864
"72","1999GUN2",210,143.395965350432,0.136411698295925
"73","1999GUN2",220,131.702354017044,0.125287637885287
"74","1999GUN2",230,121.000061638755,0.115106613088571
"75","1999GUN2",240,111.089303591373,0.105678570023764
"76","1999GUN2",250,102.160236539912,0.0971844035546348
"77","1999GUN2",260,94.0085503561278,0.0894297547150531
"78","1999GUN2",270,86.5047145734987,0.0822914019703252
"79","1999GUN2",280,79.3914272301818,0.0755245755495298
"80","1999GUN2",290,72.6294689376995,0.0690919662900604
"81","1999GUN2",300,66.2887116852752,0.0630600429847456
"82","1999GUN2",310,60.3612130197948,0.0574212500268753
"83","1999GUN2",320,54.736475832445,0.0520704721976697
"84","1999GUN2",330,49.38976963723,0.046984183538179
"85","1999GUN2",340,44.4848694054396,0.042318182169483
"86","1999GUN2",350,39.8699995106511,0.0379280848733394
"87","1999GUN2",360,35.4408284425586,0.0337146417268384
"88","1999GUN2",370,31.1887458336393,0.0296696617404087
"89","1999GUN2",380,27.1174980869595,0.0257967088442039
"90","1999GUN2",390,23.2900601105856,0.022155690680244
"91","1999GUN2",400,19.7266117545065,0.0187658042154844
"92","1999GUN2",410,16.5145676417816,0.0157102064422315
"93","1999GUN2",420,13.8106167527945,0.0131379546220767
"94","1999GUN2",430,11.353194113172,0.0108002236065454
"95","1999GUN2",440,9.09469051529396,0.00865172304977514
"96","1999GUN2",450,7.03183203242288,0.0066893384854332
"97","1999GUN2",460,5.33956511600086,0.00507949539483442
"98","1999GUN2",470,4.22248347342226,0.00401682251120793
"99","1999GUN2",480,3.33327059342733,0.00317091977740166
