,name,width,area_ha,prop.hs
262,1985TRELOAR_CMPLX,220,3.735553177,0.014630294
263,1985TRELOAR_CMPLX,230,2.695803608,0.010558115
264,1985TRELOAR_CMPLX,240,1.925901656,0.007542794
265,1985TRELOAR_CMPLX,250,1.348637828,0.00528194
266,1985TRELOAR_CMPLX,260,0.864900736,0.003387384
267,1985TRELOAR_CMPLX,270,0.481381798,0.001885332
268,1985TRELOAR_CMPLX,280,0.207414959,0.000812341
269,1985TRELOAR_CMPLX,290,0.043843678,0.000171714
270,1985TRELOAR_CMPLX,300,0,0
271,1986CAENF00000082,0,24.56998173,1
272,1986CAENF00000082,10,20.71868988,0.843252148
273,1986CAENF00000082,20,17.29399641,0.703866881
274,1986CAENF00000082,30,14.29543828,0.581825353
275,1986CAENF00000082,40,11.59466842,0.471903828
276,1986CAENF00000082,50,9.269725924,0.377278503
277,1986CAENF00000082,60,7.483384845,0.304574294
278,1986CAENF00000082,70,6.038024505,0.245748026
279,1986CAENF00000082,80,4.735559445,0.192737605
280,1986CAENF00000082,90,3.56069931,0.144920715
281,1986CAENF00000082,100,2.568492576,0.10453783
282,1986CAENF00000082,110,1.805210144,0.073472181
283,1986CAENF00000082,120,1.207878401,0.049160737
284,1986CAENF00000082,130,0.725270825,0.029518574
285,1986CAENF00000082,140,0.35874751,0.014601049
286,1986CAENF00000082,150,0.105676609,0.004301045
287,1986CAENF00000082,160,0.004321224,0.000175874
288,1986CAENF00000082,170,0,0
289,1986DEER,0,1267.290123,1
290,1986DEER,10,1073.986554,0.847466997
291,1986DEER,20,911.6200753,0.719345996
292,1986DEER,30,779.9926627,0.61548074
293,1986DEER,40,676.6703051,0.533950587
294,1986DEER,50,592.2987302,0.467374218
295,1986DEER,60,520.5906773,0.410790448
296,1986DEER,70,461.3919338,0.36407759
297,1986DEER,80,410.0830289,0.323590488
298,1986DEER,90,363.5903802,0.286903822
299,1986DEER,100,322.0934306,0.25415919
300,1986DEER,110,284.7449729,0.224688071
301,1986DEER,120,251.4422453,0.198409378
302,1986DEER,130,221.5856526,0.17484998
303,1986DEER,140,195.4702908,0.154242732
304,1986DEER,150,173.3804378,0.136811954
305,1986DEER,160,153.9318971,0.121465396
306,1986DEER,170,136.307694,0.107558397
307,1986DEER,180,120.5330443,0.095110853
308,1986DEER,190,106.5450413,0.084073125
309,1986DEER,200,94.3447715,0.074446072
310,1986DEER,210,83.53912081,0.065919492
311,1986DEER,220,73.75497443,0.058198966
312,1986DEER,230,64.97300757,0.051269245
313,1986DEER,240,57.46156121,0.045342073
314,1986DEER,250,50.9110367,0.04017315
315,1986DEER,260,44.99355589,0.035503753
316,1986DEER,270,39.60211974,0.03124945
317,1986DEER,280,34.58611199,0.027291392
318,1986DEER,290,29.86818962,0.023568549
319,1986DEER,300,25.52268222,0.020139573
320,1986DEER,310,21.59778313,0.017042493
321,1986DEER,320,18.07980168,0.014266506
322,1986DEER,330,14.88662662,0.011746818
323,1986DEER,340,12.2982008,0.009704329
324,1986DEER,350,10.43393177,0.008233262
325,1986DEER,360,8.862537876,0.006993298
326,1986DEER,370,7.42962259,0.005862606
327,1986DEER,380,6.10063571,0.004813922
328,1986DEER,390,4.920326555,0.003882557
329,1986DEER,400,3.937256972,0.003106832
330,1986DEER,410,3.068596126,0.002421384
331,1986DEER,420,2.31172843,0.001824151
332,1986DEER,430,1.6610868,0.001310739
333,1986DEER,440,1.099684668,0.000867745
334,1986DEER,450,0.629782502,0.000496952
335,1986DEER,460,0.261171675,0.000206087
336,1986DEER,470,0.040113592,3.17E-05
337,1986DEER,480,0,0
338,1987BEAR,0,154.169998,1
339,1987BEAR,10,114.8879111,0.74520278
340,1987BEAR,20,85.48725234,0.554499925
341,1987BEAR,30,64.97188803,0.421430167
342,1987BEAR,40,50.40501331,0.326944373
343,1987BEAR,50,39.5747491,0.256695528
344,1987BEAR,60,31.64810182,0.205280549
345,1987BEAR,70,25.32373687,0.164258528
346,1987BEAR,80,20.17414467,0.130856489
347,1987BEAR,90,15.81859779,0.102604904
348,1987BEAR,100,12.25006471,0.079458162
349,1987BEAR,110,9.243693422,0.059957797
350,1987BEAR,120,6.88580609,0.044663723
351,1987BEAR,130,4.941827977,0.032054408
352,1987BEAR,140,3.319103866,0.021528857
353,1987BEAR,150,2.167862349,0.014061506
354,1987BEAR,160,1.304571641,0.008461903
355,1987BEAR,170,0.652279343,0.00423091
356,1987BEAR,180,0.254117264,0.001648293
357,1987BEAR,190,0.02112834,0.000137046
358,1987BEAR,200,0,0
359,1987BEARCAT,0,45.53994632,1
360,1987BEARCAT,10,31.34560795,0.688310165
361,1987BEARCAT,20,21.47034859,0.471461877
362,1987BEARCAT,30,14.99371257,0.329243088
363,1987BEARCAT,40,10.68901196,0.234717272
364,1987BEARCAT,50,7.530988493,0.165371045
365,1987BEARCAT,60,5.229096813,0.114824396
366,1987BEARCAT,70,3.581026195,0.078634836
367,1987BEARCAT,80,2.482962725,0.054522742
368,1987BEARCAT,90,1.725076074,0.037880503
369,1987BEARCAT,100,1.169891917,0.025689357
370,1987BEARCAT,110,0.724732653,0.015914218
371,1987BEARCAT,120,0.382001265,0.008388268
372,1987BEARCAT,130,0.137082187,0.003010153
373,1987BEARCAT,140,0.014913403,0.00032748
374,1987BEARCAT,150,0,0
375,1987BIG,0,38.78999532,1
376,1987BIG,10,31.65556708,0.816075558
377,1987BIG,20,25.8655263,0.666809214
378,1987BIG,30,21.30864813,0.549333609
379,1987BIG,40,17.59405913,0.453572087
380,1987BIG,50,14.45881566,0.372746002
381,1987BIG,60,11.78943094,0.303929682
382,1987BIG,70,9.385911569,0.241967329
383,1987BIG,80,7.2602826,0.187168948
384,1987BIG,90,5.40529416,0.139347636
385,1987BIG,100,3.853134417,0.099333201
386,1987BIG,110,2.519194813,0.064944447
387,1987BIG,120,1.393049626,0.035912601
388,1987BIG,130,0.716672706,0.01847571
389,1987BIG,140,0.308563153,0.00795471
390,1987BIG,150,0.068922792,0.001776819
391,1987BIG,160,0,0
392,1987BLAKE,0,355.2300225,1
393,1987BLAKE,10,318.6366323,0.896986775
394,1987BLAKE,20,285.8420441,0.804667472
395,1987BLAKE,30,256.8239854,0.722979391
396,1987BLAKE,40,231.6731965,0.652177974
397,1987BLAKE,50,209.590591,0.590013731
398,1987BLAKE,60,190.8602447,0.537286357
399,1987BLAKE,70,174.5673863,0.4914207
400,1987BLAKE,80,160.2282801,0.451055006
401,1987BLAKE,90,147.0828751,0.414049674
402,1987BLAKE,100,134.8165103,0.379518908
403,1987BLAKE,110,123.5000307,0.347662143
404,1987BLAKE,120,113.2734293,0.318873468
405,1987BLAKE,130,103.9004068,0.292487685
406,1987BLAKE,140,95.29823568,0.268271907
407,1987BLAKE,150,87.38818126,0.246004492
408,1987BLAKE,160,80.22120363,0.225828895
409,1987BLAKE,170,73.54442526,0.207033248
410,1987BLAKE,180,67.27822614,0.189393412
411,1987BLAKE,190,61.58578637,0.173368754
412,1987BLAKE,200,56.67261656,0.159537801
413,1987BLAKE,210,52.33283974,0.147320993
414,1987BLAKE,220,48.56477743,0.136713606
415,1987BLAKE,230,45.29176277,0.127499817
416,1987BLAKE,240,42.18218166,0.118746105
417,1987BLAKE,250,39.20739703,0.110371856
418,1987BLAKE,260,36.35820073,0.102351148
419,1987BLAKE,270,33.64120535,0.094702596
420,1987BLAKE,280,31.04555257,0.087395633
421,1987BLAKE,290,28.56262153,0.08040599
422,1987BLAKE,300,26.18326051,0.073707904
423,1987BLAKE,310,23.90591105,0.067296989
424,1987BLAKE,320,21.72813317,0.061166376
425,1987BLAKE,330,19.64890235,0.05531318
426,1987BLAKE,340,17.6672151,0.049734578
427,1987BLAKE,350,15.77820118,0.044416857
428,1987BLAKE,360,13.97663649,0.039345313
429,1987BLAKE,370,12.25402763,0.034496036
430,1987BLAKE,380,10.60927725,0.029865936
431,1987BLAKE,390,9.044911941,0.025462127
432,1987BLAKE,400,7.567888172,0.021304191
433,1987BLAKE,410,6.219471653,0.017508294
434,1987BLAKE,420,5.096302077,0.014346485
435,1987BLAKE,430,4.077526988,0.011478554
436,1987BLAKE,440,3.164126238,0.00890726
437,1987BLAKE,450,2.377127922,0.006691799
438,1987BLAKE,460,1.719966879,0.00484184
439,1987BLAKE,470,1.177147026,0.00331376
440,1987BLAKE,480,0.742782517,0.00209099
441,1987BLAKE,490,0.412527164,0.001161296
442,1987BLAKE,500,0.179970719,0.000506631
443,1987BLAKE,510,0.042504058,0.000119652
444,1987BLAKE,520,0,0
445,1987CEDAR,0,30.77998908,1
446,1987CEDAR,10,21.00015105,0.682266358
447,1987CEDAR,20,13.61552859,0.442350014
448,1987CEDAR,30,8.473265102,0.275284864
449,1987CEDAR,40,5.231017934,0.169948661
450,1987CEDAR,50,2.990744485,0.097165222
451,1987CEDAR,60,1.427688442,0.046383657
452,1987CEDAR,70,0.548850283,0.0178314
453,1987CEDAR,80,0.166042473,0.005394494
454,1987CEDAR,90,0.016861019,0.000547792
455,1987CEDAR,100,0,0
456,1987CHAWANAKEE,0,54.72000858,1
457,1987CHAWANAKEE,10,36.65664567,0.669894735
458,1987CHAWANAKEE,20,23.40744981,0.427767656
459,1987CHAWANAKEE,30,14.62959292,0.26735363
460,1987CHAWANAKEE,40,9.508765659,0.173771275
461,1987CHAWANAKEE,50,6.109188456,0.111644508
462,1987CHAWANAKEE,60,3.751169343,0.068552061
463,1987CHAWANAKEE,70,2.341290423,0.042786733
464,1987CHAWANAKEE,80,1.387279986,0.025352335
465,1987CHAWANAKEE,90,0.786396867,0.014371286
466,1987CHAWANAKEE,100,0.415661041,0.007596144
467,1987CHAWANAKEE,110,0.173068794,0.003162806
468,1987CHAWANAKEE,120,0.020011094,0.0003657
469,1987CHAWANAKEE,130,0,0
470,1987CHINA_KNF,0,117.8999985,1
471,1987CHINA_KNF,10,91.06636375,0.772403434
472,1987CHINA_KNF,20,69.37857543,0.588452725
473,1987CHINA_KNF,30,52.45790714,0.444935605
474,1987CHINA_KNF,40,40.12797793,0.340356051
475,1987CHINA_KNF,50,30.40465088,0.257885083
476,1987CHINA_KNF,60,22.93451622,0.194525161
477,1987CHINA_KNF,70,17.32646924,0.146959028
478,1987CHINA_KNF,80,12.80677191,0.108624021
479,1987CHINA_KNF,90,9.18286766,0.077886919
480,1987CHINA_KNF,100,6.560054628,0.055640837
481,1987CHINA_KNF,110,4.751114807,0.040297836
482,1987CHINA_KNF,120,3.270545327,0.027739995
483,1987CHINA_KNF,130,2.161516033,0.01833347
484,1987CHINA_KNF,140,1.278060231,0.010840206
485,1987CHINA_KNF,150,0.601771922,0.005104088
486,1987CHINA_KNF,160,0.229665109,0.001947965
487,1987CHINA_KNF,170,0.038509103,0.000326625
488,1987CHINA_KNF,180,0,0
489,1987CHINA_SHF,0,743.6697822,1
490,1987CHINA_SHF,10,635.8999123,0.855083705
491,1987CHINA_SHF,20,545.081359,0.732961554
492,1987CHINA_SHF,30,471.8593899,0.634501228
493,1987CHINA_SHF,40,414.0663942,0.556787978
494,1987CHINA_SHF,50,365.9096282,0.492032401
495,1987CHINA_SHF,60,325.013776,0.43704045
496,1987CHINA_SHF,70,289.9278883,0.389861058
497,1987CHINA_SHF,80,259.6794576,0.349186512
498,1987CHINA_SHF,90,233.8092647,0.314399308
499,1987CHINA_SHF,100,211.5389949,0.284452858
500,1987CHINA_SHF,110,191.2939377,0.257229677
501,1987CHINA_SHF,120,172.7765006,0.232329597
502,1987CHINA_SHF,130,155.619399,0.209258736
503,1987CHINA_SHF,140,139.9724858,0.188218601
504,1987CHINA_SHF,150,126.0230228,0.169460997
505,1987CHINA_SHF,160,113.5005541,0.152622248
506,1987CHINA_SHF,170,102.0758805,0.137259686
507,1987CHINA_SHF,180,91.99531466,0.123704522
508,1987CHINA_SHF,190,82.75366204,0.11127743
509,1987CHINA_SHF,200,74.05456395,0.099579902
510,1987CHINA_SHF,210,65.8182092,0.088504617
511,1987CHINA_SHF,220,57.96359715,0.077942655
512,1987CHINA_SHF,230,50.60834277,0.06805217
513,1987CHINA_SHF,240,43.66219395,0.058711803
514,1987CHINA_SHF,250,37.07650303,0.049856138
515,1987CHINA_SHF,260,30.93970779,0.041604094
516,1987CHINA_SHF,270,25.43835096,0.034206514
517,1987CHINA_SHF,280,20.49139658,0.027554429
518,1987CHINA_SHF,290,16.33132745,0.021960456
519,1987CHINA_SHF,300,13.06631449,0.017570049
520,1987CHINA_SHF,310,10.32849267,0.013888547
521,1987CHINA_SHF,320,8.004030361,0.010762882
522,1987CHINA_SHF,330,6.201354049,0.008338854
523,1987CHINA_SHF,340,4.827297478,0.006491184
524,1987CHINA_SHF,350,3.665332342,0.00492871
525,1987CHINA_SHF,360,2.676283559,0.003598753
526,1987CHINA_SHF,370,1.908560911,0.002566409
527,1987CHINA_SHF,380,1.25004359,0.001680912
528,1987CHINA_SHF,390,0.671441431,0.000902876
529,1987CHINA_SHF,400,0.220975036,0.000297141
530,1987CHINA_SHF,410,0,0
531,1987CLAVEY_CMPLX,0,781.7399436,1
532,1987CLAVEY_CMPLX,10,657.1693537,0.840649578
533,1987CLAVEY_CMPLX,20,552.557843,0.706830766
534,1987CLAVEY_CMPLX,30,467.4069659,0.597905953
535,1987CLAVEY_CMPLX,40,401.2172824,0.513236257
536,1987CLAVEY_CMPLX,50,348.6841338,0.44603597
537,1987CLAVEY_CMPLX,60,305.7235527,0.39108089
538,1987CLAVEY_CMPLX,70,270.4249671,0.345927017
539,1987CLAVEY_CMPLX,80,240.4208042,0.307545759
540,1987CLAVEY_CMPLX,90,214.4328626,0.274302042
541,1987CLAVEY_CMPLX,100,192.1018618,0.245736275
542,1987CLAVEY_CMPLX,110,172.7868773,0.22102859
543,1987CLAVEY_CMPLX,120,155.9053423,0.199433768
544,1987CLAVEY_CMPLX,130,140.7797195,0.180085105
545,1987CLAVEY_CMPLX,140,127.1040748,0.16259125
546,1987CLAVEY_CMPLX,150,114.8533947,0.146920207
547,1987CLAVEY_CMPLX,160,104.2905207,0.133408202
548,1987CLAVEY_CMPLX,170,94.7905505,0.121255862
549,1987CLAVEY_CMPLX,180,86.03991652,0.11006207
550,1987CLAVEY_CMPLX,190,77.9372525,0.09969716
551,1987CLAVEY_CMPLX,200,70.37648639,0.090025445
552,1987CLAVEY_CMPLX,210,63.28756267,0.08095731
553,1987CLAVEY_CMPLX,220,56.51819513,0.07229795
554,1987CLAVEY_CMPLX,230,50.04878258,0.064022292
555,1987CLAVEY_CMPLX,240,44.13781883,0.056461
556,1987CLAVEY_CMPLX,250,39.17758517,0.05011588
557,1987CLAVEY_CMPLX,260,35.00566259,0.044779166
558,1987CLAVEY_CMPLX,270,31.38128373,0.040142868
559,1987CLAVEY_CMPLX,280,28.11567117,0.035965504
560,1987CLAVEY_CMPLX,290,25.06592715,0.032064278
