"","name","buf_width","area_ha","prop.hs"
"281","2008PIUTE",250,2456.34577688479,0.297867775690521
"282","2012CHIPS",250,1072.22031052585,0.154649241493014
"283","2013RIM",250,17491.0919046876,0.441486539858683
"284","2014KING",250,10242.6751541716,0.53599350759992
"285","2015BUTTE",250,6868.31648798446,0.433062049596295
"286","2015ROUGH",NA,NA,NA
"287","2004POWER",260,582.523499708484,0.211941545983542
"288","2007ANGORA",260,117.855648280777,0.184854195630612
"289","2007ANTELOPE_CMPLX",260,2052.47193719611,0.393207424190121
"290","2007MOONLIGHT",260,7645.15237649274,0.493560110447333
"291","2008RICH",260,205.494093120841,0.257588890882099
"292","2008PIUTE",260,2343.99703832377,0.284243851415801
"293","2012CHIPS",260,1012.08907523119,0.145976350449011
"294","2013RIM",260,17149.9344297296,0.432875503224328
"295","2014KING",260,10080.2223375496,0.527492441844139
"296","2015BUTTE",260,6720.93064451521,0.423769056827844
"297","2015ROUGH",NA,NA,NA
"298","2004POWER",270,555.076762853429,0.201955504486203
"299","2007ANGORA",270,108.956308654551,0.170895761798655
"300","2007ANTELOPE_CMPLX",270,1998.72510390596,0.382910740716208
"301","2007MOONLIGHT",270,7494.60743311663,0.483841144072187
"302","2008RICH",270,192.459027644464,0.241249306577547
"303","2008PIUTE",270,2235.4747273239,0.271083937329388
"304","2012CHIPS",270,955.223126629797,0.13777442055489
"305","2013RIM",270,16821.5973324328,0.424588061263433
"306","2014KING",270,9921.52752485682,0.519188030348819
"307","2015BUTTE",270,6577.26779977585,0.414710807094813
"308","2015ROUGH",NA,NA,NA
"309","2004POWER",280,528.636159450209,0.192335528013459
"310","2007ANGORA",280,100.366065996787,0.157422140296954
"311","2007ANTELOPE_CMPLX",280,1946.54896909698,0.372914967716522
"312","2007MOONLIGHT",280,7348.35576618404,0.474399345487988
"313","2008RICH",280,179.61084523751,0.225143982060448
"314","2008PIUTE",280,2131.02895022094,0.258418362474784
"315","2012CHIPS",280,901.361247019503,0.130005775673471
"316","2013RIM",280,16505.950511662,0.416620930138693
"317","2014KING",280,9766.54195729981,0.511077721593356
"318","2015BUTTE",280,6437.41813867912,0.405892986748903
"319","2015ROUGH",NA,NA,NA
"320","2004POWER",290,503.072726261039,0.183034695423064
"321","2007ANGORA",290,92.1147598756933,0.144480133883457
"322","2007ANTELOPE_CMPLX",290,1895.74506331648,0.363182082911268
"323","2007MOONLIGHT",290,7205.64941059385,0.465186427136851
"324","2008RICH",290,166.957015334746,0.209282280341621
"325","2008PIUTE",290,2030.98831798216,0.246286975727828
"326","2012CHIPS",290,851.135543257613,0.122761586290023
"327","2013RIM",290,16201.8429692423,0.408945057907308
"328","2014KING",290,9615.60232603132,0.503179134438955
"329","2015BUTTE",290,6301.51344456416,0.397323905011604
"330","2015ROUGH",NA,NA,NA
"331","2004POWER",300,478.493580007982,0.174091979363651
"332","2007ANGORA",300,84.261862789139,0.132163023965682
"333","2007ANTELOPE_CMPLX",300,1846.37531996377,0.353723951345696
"334","2007MOONLIGHT",300,7066.14938955713,0.456180505161771
"335","2008RICH",300,154.509679158831,0.193679420564502
"336","2008PIUTE",300,1935.08421139643,0.23465720308869
"337","2012CHIPS",300,803.948108802985,0.115955614723572
"338","2013RIM",300,15908.981673005,0.401553048246682
"339","2014KING",300,9468.83011258131,0.495498625946676
"340","2015BUTTE",300,6169.5201270736,0.389001443939014
"341","2015ROUGH",NA,NA,NA
"342","2004POWER",310,454.671187446065,0.165424595625268
"343","2007ANGORA",310,77.0229452138469,0.120808928467187
"344","2007ANTELOPE_CMPLX",310,1798.28011137664,0.344509991952777
"345","2007MOONLIGHT",310,6929.75297814201,0.447374947787969
"346","2008RICH",310,142.27027943898,0.178337211204523
"347","2008PIUTE",310,1843.23333170469,0.223518943367091
"348","2012CHIPS",310,759.413829591231,0.109532314928814
"349","2013RIM",310,15626.8931136327,0.394432949473569
"350","2014KING",310,9325.77369764964,0.488012563129125
"351","2015BUTTE",310,6041.41938413823,0.380924418020442
"352","2015ROUGH",NA,NA,NA
