name,width,area_ha,prop.hs,sdc,sdc.name
2015ROUGH,540.0,612.5573479196655,0.051495746437472185,0.003526261660444774,0.0035
2015ROUGH,550.0,583.2807675867223,0.049034557517770826,0.003526261660444774,0.0035
2015ROUGH,560.0,554.9075462034351,0.04664931110952819,0.003526261660444774,0.0035
2015ROUGH,570.0,527.6292167892934,0.0443561087840331,0.003526261660444774,0.0035
2015ROUGH,580.0,501.02436231018214,0.042119523352620016,0.003526261660444774,0.0035
2015ROUGH,590.0,475.00933671957927,0.039932522958407574,0.003526261660444774,0.0035
2015ROUGH,600.0,449.5374503828684,0.03779118255242914,0.003526261660444774,0.0035
2015ROUGH,610.0,424.6983972174927,0.03570304241682369,0.003526261660444774,0.0035
2015ROUGH,620.0,400.3571993519061,0.03365675539157202,0.003526261660444774,0.0035
2015ROUGH,630.0,376.70045149102776,0.03166800789957594,0.003526261660444774,0.0035
2015ROUGH,640.0,353.9996913736642,0.029759627254218074,0.003526261660444774,0.0035
2015ROUGH,650.0,332.10592213335417,0.027919087763199853,0.003526261660444774,0.0035
2015ROUGH,660.0,310.8980087952986,0.02613620599476889,0.003526261660444774,0.0035
2015ROUGH,670.0,290.42706974967,0.024415279309274476,0.003526261660444774,0.0035
2015ROUGH,680.0,271.3190356671893,0.022808927705833995,0.003526261660444774,0.0035
2015ROUGH,690.0,253.09328805639353,0.021276747117703998,0.003526261660444774,0.0035
2015ROUGH,700.0,235.49061783834924,0.01979694666269463,0.003526261660444774,0.0035
2015ROUGH,710.0,218.45504583175375,0.018364820349218446,0.003526261660444774,0.0035
2015ROUGH,720.0,202.00475064876977,0.016981896395336482,0.003526261660444774,0.0035
2015ROUGH,730.0,186.07905268601078,0.015643073659938396,0.003526261660444774,0.0035
2015ROUGH,740.0,170.8724617999198,0.014364703967520282,0.003526261660444774,0.0035
2015ROUGH,750.0,156.4805534591091,0.013154822043506658,0.003526261660444774,0.0035
2015ROUGH,760.0,142.8865651309968,0.012012018715139378,0.003526261660444774,0.0035
2015ROUGH,770.0,129.89396958494044,0.010919772563694806,0.003526261660444774,0.0035
2015ROUGH,780.0,117.51406758691488,0.009879033608597517,0.003526261660444774,0.0035
2015ROUGH,790.0,106.15164811712252,0.008923831170948592,0.003526261660444774,0.0035
2015ROUGH,800.0,95.56520977646053,0.008033862996837067,0.003526261660444774,0.0035
2015ROUGH,810.0,85.54900585152771,0.007191832614969868,0.003526261660444774,0.0035
2015ROUGH,820.0,76.09745137660889,0.006397270515056562,0.003526261660444774,0.0035
2015ROUGH,830.0,67.24969111510411,0.005653467472756356,0.003526261660444774,0.0035
2015ROUGH,840.0,59.02344887556712,0.004961913472238553,0.003526261660444774,0.0035
2015ROUGH,850.0,51.510889394009766,0.004330356509494486,0.003526261660444774,0.0035
2015ROUGH,860.0,45.124858736536304,0.003793503239190878,0.003526261660444774,0.0035
2015ROUGH,870.0,39.29958203758225,0.003303790769270766,0.003526261660444774,0.0035
2015ROUGH,880.0,34.1229198217632,0.002868605254373929,0.003526261660444774,0.0035
2015ROUGH,890.0,29.720675683467288,0.0024985226022411445,0.003526261660444774,0.0035
2015ROUGH,900.0,25.692647936597258,0.0021598991309851527,0.003526261660444774,0.0035
2015ROUGH,910.0,21.986583243989333,0.0018483420688757046,0.003526261660444774,0.0035
